title	label
1. MMT(MPEG Media Transport)의 시그널링에 미디어 컨텐츠의 Available_Time 및 Asset_Size 속성을 추가하여, 클라이언트 터미널은 상응하는 미디어 컨텐츠의 획득 가능한 타임을 획득하고, 상기 클라이언트 터미널은 광대역 네트워크의 네트워크 대역 및 컨텐츠의 광대역에서부터 클라이언트에 이르는 네트워크 지연을 확인하고,광대역 소스 컨텐츠의 획득 가능한 타임과 광대역 채널 지연을 통해, 상기 클라이언트 터미널이 사전 캐시 청구를 발송하는 타임 구간 및 터미널이 필요로 하는 캐시 윈도우 사이즈를 계산하는 동적 시간에서 캐시 윈도우 사이즈와 캐시 타임을 고려한 일종 또는 이종 네트워크 전송 방법.	1
본 발명은 차량용 블랙박스 장치 및 운용 방법에 관한 것으로, 차량 외부를 촬영하는 카메라부, 무선 AP(Access Point), 상기 무선 AP를 통해 차량 내부에 있는 적어도 하나의 모바일 단말에 방송 가입 요청 메시지를 송신하여 상기 적어도 하나의 모바일 단말로부터 방송 가입 응답 메시지를 수신하고, 상기 방송 가입 응답 메시지에 따라 방송 가입자 리스트를 갱신하여 상기 방송 가입자 리스트에 포함된 모바일 단말에 방송 스트림 전파를 해독하기 위한 전파 식별 코드를 송신하는 방송 가입자 관리부 및 상기 무선 AP를 통해 상기 카메라부에서 촬영된 동영상을 상기 방송 스트림 전파로 변환하여 송출하는 방송 관리부를 포함한다. 따라서 차량에서 촬영된 동영상을 포함하는 전파 식별 코드를 통해 모바일 단말기에 해당 동영상을 방송할 수 있다.	0
1. 무선 디바이스의 방법으로서, 제 1 FLUTE (file delivery over unidirectional transport) 세션에서 복수의 데이터 세트들을 수신하는 단계로서, 상기 데이터 세트들의 각각의 데이터 세트는 브로드캐스트와 연관된 식별자 및 타겟 영역을 포함하는, 상기 복수의 데이터 세트들을 수신하는 단계; 제 2 FLUTE 세션에서 브로드캐스트 및 상기 브로드캐스트와 연관된 식별자를 수신하는 단계; 상기 수신된 브로드캐스트와 함께 수신된 상기 식별자에 기초하여, 상기 수신된 브로드캐스트와 연관된 타겟 영역을 결정하는 단계; 및 상기 타겟 영역과 연관된 기준이 만족되는지에 기초하여, 상기 수신된 브로드캐스트를 유지할지를 결정하는 단계를 포함하는, 무선 디바이스의 방법.	1
1. 특정 지리적 영역 내에서 통신 네트워크의 서비스 가입자들에게 메시지를 전달하는 방법에 있어서, 예약 번호를 호출하는 통신 장치(210)를 포함하고, 상기 통신 네트워크가 상기 통신 장치가 셀룰러 방송 인증 리스트 상에 리스트되는 것을 검증하는 단계, 상기 통신 장치(210)가 전술한 호출된 번호에 방송을 위한 메시지를 전송하는 단계, 및 이동국이 인증된 것으로 검증되면, 상기 통신 네트워크가 상기 서비스 가입자들에게 상기 메시지를 방송하는 단계를 포함하는, 메시지 전달 방법.	0
스마트폰을 이용한 소규모지역 또는 건물의 안내방송 시스템 및 그 제어방법.	0
1. 발명은 방송서비스 기능을 구비한 휴대폰 단말기에서의 채널변경에 관한 것으로 더 상세하게는, 전송서버 내부에 채널 선택기를 구성하여 사용자가 채널을 선택하고 변경 할 수 있는 실시간 방송 서비스의 끊김없는 채널 변경을 제공하기 위한 전송 서버 시스템에 관한 것이다.2. [19] 따라서 실시간 방송을 시작하기 위해 대기해야 하는 시간이 각 세션을 성립하기 위해 필요한 시간만큼 지연되는 문제점이 있다.3. 발명은 방송서비스를 위한 시스템 구성에 있어 전송서버 내에 채널 선택기를 구성함으로써 단말과 전송서버의 단일 세션 연결을 통하여 최종적으로 세션의 종료와 재설정의 과정 없이 원하는 채널에 대한 신시간 방송서비스를 제공하고자 한 것이다.	0
1. 발명에 따른 IPTV 서비스 방법은, IPTV 방송국 서버에서 하나의 방송 컨텐츠를 소정 구간별로 분할하고, 분할된 방송 컨텐츠에 대해 각기 다른 채널을 할당하는 단계와, 할당된 각 채널을 통해 각 채널에 할당된 방송 컨텐츠를 기 설정된 시간 동안 반복하여 전달망을 통해 송출하는 단계와, 하나의 방송 컨텐츠를 수신하기 위한 가입자 단말에서 IPTV 방송국 서버에 접속하여 임의의 채널에 가입하는 단계와, 가입한 채널을 통해 송출되는 방송 컨텐츠를 수신하여 재생하는 단계와, 하나의 방송 컨텐츠에서 다른 부분을 수신하기 위해 다른 부분을 송출하는 채널에 가입하여 수신하는 단계를 포함한다.	1
1. 상기 목적을 달성하기 위한 본 발명은, 개인 무선 통신망의 수신 노드에서의 타이머를 이용한 데이터 수신 방법에 있어서, 수신된 데이터에 대한 에러 검사를 수행하는 단계; 상기 수신된 데이터에 에러가 있으면, 'NAK' 타이머를 구동시키는 단계; 상기 수신된 데이터에 에러가 없으면, 'ACK' 타이머를 구동시키는 단계; 상기 'NAK' 타이머가 정상적으로 종료되면 'NAK' 신호를 전송하는 단계; 상기 'ACK' 타이머가 정상적으로 종료되면 'ACK' 신호를 전송하는 단계; 및 상기 'NAK' 타이머가 종료되지 않은 상태에서 데이터가 재수신되었으면 상기 'NAK' 타이머를 종료시킨 후, 수신된 데이터에 대한 에러 검사를 수행하는 단계부터 반복하는 단계를 포함한다.	0
1. 양태에서, BSN 은 멀티캐스트 패킷들을 적절한 섹터(들) 로 라우팅하기 위하여 A11-BC 서비스 개시 요청시 섹터 ID 정보를 제공한다.2. 양태에서, 여기서는 모바일 디바이스라고 상호교환가능하게 지칭되는 무선 통신 디바이스 (1500) 는 무선 통신 시스템 상에서 동작가능한 모바일 통신 디바이스를 포함한다.3. 양태에서, 최적화된 UI 설계는, 사용자에게 다수의 베뉴 및 TV 네트워크로부터 선택하기 위한 옵션을 제공하는 것, 네트워크들의 사용자 선택에 의존하는 SG 디스플레이의 동적 결합을 제공하는 것, 및 베뉴로의 진입시에 베뉴 캐스트 가용성을 사용자에게 알리기 위해 적극적인 프롬프트를 제공하는 것에 의해, 강력한 베뉴 사용자 경험을 제공한다.4. 양태에서, 도 29 를 참조하면, 모바일 통신 디바이스 (2900) 는 콘텐츠의 타입들에 유리하게 주석을 다는 동안 와이드 에어리어와 베뉴 캐스트 콘텐츠 사이에 끊김없는 사용자 경험을 제공한다.5. 양태에서, 본 디바이스들은 적응적 프리 롤 버퍼 사이즈의 최적화를 포함한다.6. 양태들에서, SG 파일 속성들은 (예를 들어, 수십 킬로바이트 까지) 비교적 클 수 있는 데이터 볼륨을 포함한다.	4
네트워크 디바이스들 사이에서 데이터 전송을 최적화하는방법 및 시스템	4
사운드 입력부를 구비한 사용자의 무선단말과 통신하는 서버에 의해 실행되는 사운드를 이용한 정보 제공 방법에 있어서,M(M≥1)개의 장면(Scene)이 순차 출력되도록 디지털화된 방송 컨텐츠에 포함된 N(N≥1)개의 지정된 객체 중에서 제n(1≤n≤N) 객체가 포함된 장면의 오디오 데이터의 의사 잡음(Pseudo Noise) 영역에 엔코딩되어 부호화된 사운드 코드를 판독하여 검출 가능한 제n 코드값과 제n 객체 정보를 매핑하여 지정된 저장매체에 저장하는 제1 단계;상기 저장매체로부터 상기 제n 객체가 포함된 장면의 오디오 데이터로부터 검출 가능한 제n 코드값을 확인하는 제2 단계;상기 제n 객체가 포함된 본방송 컨텐츠, 재방송 컨텐츠, VOD 컨텐츠, 동영상 컨텐츠 중 적어도 하나 또는 둘 이상의 조합을 대상으로 낙찰된 광고주의 광고 정보를 확인하는 제3 단계;상기 제n 코드값과 상기 낙찰된 광고 정보를 매핑시키는 제4 단계;사용자의 무선단말에 구비된 사운드 입력부를 통해 상기 방송 컨텐츠에 포함된 M개의 장면 중에서 제m 장면의 오디오 데이터로부터 검출된 상기 사용자의 무선단말에서 첨부된 식별코드를 포함하는 제n 코드값이 통신망을 통해 수신되는 경우에 상기 수신된 제n 코드값에 대응하여 상기 무선단말로 제공되는 제n 객체 정보에 상기 제n 객체에 낙찰된 광고 정보를 포함시켜 상기 무선단말로 제공하되, 상기 제n 코드값과 매핑된 광고 정보가 둘 이상인 경우 상기 제n 코드값이 인식되는 시점의 타임코드를 기준으로 상기 무선단말로 제공할 광고 정보를 선별하여 상기 무선단말로 제공하는 제5 단계;를 포함하는 사운드를 이용한 정보 제공 방법.	4
본 발명은 차량 인포테인멘트 서비스를 제공하기 위한 차량 통신장치의 데이터 전송 방법 및 이를 이용한 시스템에 관한 것이다. 보다 상세하게는, 노변 장치로부터 브로드캐스팅된 서비스 광고 메시지를 수신하지 못한 경우, 다른 차량 통신장치로부터 서비스 광고 메시지를 제공받기 위한 차량 통신장치의 데이터 전송 방법 및 이를 이용한 시스템에 관한 것이다.	4
안면인식 프로그램에 기초하여 출석정보를 표시하는 데 이용하는 출석관리 서버 및 출석관리 방법	1
차량간 통신을 이용한 협력 영상기록 장치 및 그 방법	3
브로드캐스트/멀티캐스트 신호를 송신하는 하나 이상의 다른 기지국들을 포함하는 단일 주파수 네트워크(Single Frequency Network:SFN)에서 동작하는 기지국으로부터 상기 브로드캐스트/멀티캐스트 신호를 모바일 통신 네트워크 내에 송신하는 방법으로서,주어진 프레임의 각각의 슬롯에 대하여 제1 파일럿 심볼 시퀀스가 변하도록, 상기 브로드캐스트/멀티캐스트 신호의 하나 이상의 프레임들의 각각의 슬롯에 대한 상기 제1 파일럿 심볼 시퀀스를 취득하는 단계;제2 파일럿 심볼 시퀀스를 확산시키는데 사용되는 다른 채널화 코드에 대해 직교인 채널화 코드로 각각의 슬롯에 대한 상기 제1 파일럿 심볼 시퀀스를 확산시키는 단계;상기 SFN에 공통인 스크램블링 코드를 이용하여 각각의 슬롯에 대한 확산된 상기 제1 파일럿 심볼 시퀀스 및 상기 제2 파일럿 심볼 시퀀스를 스크램블링시켜 제1 파일럿 채널 신호 및 제2 파일럿 채널 신호를 각각 형성하는 단계; 및상기 제2 파일럿 채널 신호를 상기 하나 이상의 프레임들의 모든 슬롯 중에 송신되는 공통 파일럿 채널 신호로서 송신하고, 각각의 슬롯 중에 상기 브로드캐스트/멀티캐스트 신호의 일부로서 송신되는 하나 이상의 트래픽 채널 신호와 시분할 다중화하여 상기 제1 파일럿 채널 신호를 시분할 다중화 (Time Division Multiplex:TDM) 파일럿 신호로서 송신하는 단계를 포함하는 방법.	0
1. 상기 과제를 해결하기 위한 본 발명의 일 양상에 따른 피어투피어 통신을 통한 무선 네트워크의 오프로드 방법은 네크워크 관리자 서버가 제1 이동단말로부터 컨테츠 요청 신호를 수신하는 단계, 상기 네트워크 관리자 서버가 상기 제1 이동단말이 상기 컨텐츠 요청 신호에 대응하는 컨텐츠를 컨텐츠 서버로부터 다운로드 할지 제2 이동단말과의 P2P(Peer to Peer) 무선 통신을 통해 다운로드 할지를 결정하는 단계, 상기 결정에 따라, 상기 네트워크 관리자 서버가 상기 제1 이동단말과 상기 컨텐츠 서버와의 접속정보 또는 상기 제1 이동단말과 상기 제2 이동단말과의 접속정보를 상기 제1 이동단말로 전송하는 단계를 포함한다.2. 상기 과제를 해결하기 위한 본 발명의 다른 양상에 따른 피어투피어 통신을 통한 무선 네트워크의 오프로드 방법은 제1 이동단말이 네트워크 관리자 서버에 컨텐츠 요청 신호를 전송하는 단계, 상기 제1 이동단말이 상기 네트워크 관리자 서버로부터 상기 컨텐츠 서버와의 접속정보 또는 제2 이동단말과의 P2P(Peer to Peer) 무선접속정보를 수신하는 단계, 상기 제1 이동단말이 상기 접속정보를 기초로 상기 컨텐츠 서버 또는 상기 제2 이동단말에 상기 컨텐츠 요청 신호에 대응하는 컨텐츠를 요청하는 단계, 상기 제1 이동단말이 네트워크를 통해 상기 컨텐츠 서버로부터 상기 컨텐츠를 다운로드 받거나 또는 상기 제2 이동단말과 P2P 무선 통신을 통해 상기 컨텐츠를 다운로드하는 단계를 포함하고, 상기 네트워크 관리자 서버에 의해 상기 제1 이동단말이 상기 컨텐츠 요청 신호에 대응하는 컨텐츠를 상기 컨텐츠 서버로부터 다운로드 할지 또는 상기 제2 이동단말과의 P2P 무선 통신을 통해 다운로드할지가 결정된다.3. 상기 과제를 해결하기 위한 본 발명의 또 다른 양상에 따른 처리부 및 송수신부를 포함하는 피어투피어 통신을 통한 무선 네트워크의 오프로드를 관리하는 네크워크 관리자 장치는 상기 송수신부는 제1 이동단말로부터 컨테츠 요청 신호를 수신하고, 상기 처리부는 상기 제1 이동단말이 상기 컨텐츠 요청 신호에 대응하는 컨텐츠를 컨텐츠 서버로부터 다운로드 할지 제2 이동단말과의 P2P(Peer to Peer) 무선 통신을 통해 다운로드 할지를 결정하고, 상기 처리부는 상기 결정에 따라, 상기 제1 이동단말과 상기 컨텐츠 서버와의 접속정보 또는 상기 제1 이동단말과 상기 제2 이동단말과의 접속정보를 상기 송수신부를 통해 상기 제1 이동단말로 전송한다.4. 상기 과제를 해결하기 위한 본 발명의 또 다른 양상에 따른 처리부, 송수신부 및 타 이동단말과의 P2P 무선 접속을 위한 인터페이스를 포함하는 이동단말장치는 상기 처리부가 상기 송수신부를 통해 네트워크 관리자 서버에 컨텐츠 요청 신호를 전송하고, 상기 송수신부가 상기 네트워크 관리자 서버로부터 상기 컨텐츠 서버와의 접속정보 또는 타 이동단말과의 P2P(Peer to Peer) 접속정보를 수신하면, 상기 처리부는 상기 접속정보를 기초로 상기 컨텐츠 서버 또는 상기 타 이동단말에 상기 컨텐츠 요청 신호에 대응하는 컨텐츠를 요청하고, 상기 송수신부를 통해 상기 컨텐츠 서버로부터 상기 컨텐츠를 다운로드 받거나 또는 상기 송수신부를 통해 상기 타 이동단말과의 P2P 무선통신으로 상기 컨텐츠를 다운로드하고, 상기 네트워크 관리자 서버에 의해 상기 이동단말이 상기 컨텐츠 요청 신호에 대응하는 컨텐츠를 상기 컨텐츠 서버로부터 다운로드 할지 또는 상기 타 이동단말과의 P2P 무선 통신을 통해 다운로드할지가 결정된다.	1
기 설정된 채널을 통해 라디오 방송 데이터를 송출하는 인터넷 라디오 서비스 장치;상기 라디오 방송 데이터를 수신하여 재생하는 사용자 단말; 및상기 라디오 방송 데이터를 수신하기 위한 채널정보를 제공하는 웹 사이트를 제공하고, 상기 웹 사이트에 접속한 사용자 단말의 위치정보를 수집하여 현재 위치에서 이용 가능한 채널정보 리스트를 상기 웹 사이트에 표시하는 라디오 채널정보 서비스 장치를 포함하는 인터넷 방송 서비스 시스템.	0
모바일 와이맥스에서 ＩＰ 멀티캐스트 서비스 제공 방법 및그 시스템	0
1. 실시예에서, 단계 204에서, 사용자 단말기가 숫자 값 전달 서비스 초대를 운반하는 방송 신호를 검출하고 접속을 확립한 후에 사용자 단말기에 의해 전송된 숫자 값 전달 서비스 데이터를 수신하는 단계는 구체적으로, 사용자 단말기가 다수의 검출된 방송 신호 중에서 가장 큰 신호 강도를 갖는 방송 신호가 숫자 값 전달 서비스 초대를 운반하는 방송 신호인 것으로 결정한 후에, 사용자 단말기가 숫자 값 전달 서비스 초대에 따라 접속을 확립한 후에 사용자 단말기에 의해 전송된 숫자 값 전달 서비스 데이터를 수신하는 단계를 포함한다.2. 실시예에서, 단계 204에서, 사용자 단말기가 숫자 값 전달 서비스 초대를 운반하는 방송 신호를 검출하고 접속을 확립한 후에 사용자 단말기에 의해 전송된 숫자 값 전달 서비스 데이터를 수신하는 단계는 구체적으로, 사용자 단말기가 다수의 검출된 방송 신호의 신호 강도에 따른 계산에 의해 획득된 물리적 거리 값들 중에서 최소 물리적 거리 값에 대응하는 방송 신호가 숫자 값 전달 서비스 초대를 운반하는 방송 신호인 것으로 결정한 후에, 사용자 단말기가 숫자 값 전달 서비스 초대에 따라 접속을 확립한 후에 사용자 단말기에 의해 전송된 숫자 값 전달 서비스 데이터를 수신하는 단계를 포함한다.3. 실시예에서, 숫자 값 전달 서비스 데이터는 타임 스탬프, 사용자 단말기의 단말기 정보, 및 무작위로 생성된 번호 중 적어도 하나를 더 포함한다.4. 실시예에서, 서비스 단말기에 의해 방송되고 숫자 값 전달 서비스 초대를 운반하는 방송 신호가 검출될 때, 숫자 값 전달 서비스 초대에 따라 서비스 단말기로의 접속을 확립하는 단계는, 다수의 방송 신호가 검출될 때, 다수의 방송 신호 중에서 가장 큰 신호 강도를 갖는 방송 신호가 숫자 값 전달 서비스 초대를 운반하는 방송 신호인 것으로 결정하는 단계와, 숫자 값 전달 서비스 초대에 따라 서비스 단말기로의 접속을 확립하는 단계를 포함한다.5. 실시예에서, 서비스 단말기에 의해 방송되고 숫자 값 전달 서비스 초대를 운반하는 방송 신호가 검출될 때, 숫자 값 전달 서비스 초대에 따라 서비스 단말기로의 접속을 확립하는 단계는, 다수의 방송 신호가 검출될 때, 다수의 방송 신호의 신호 강도에 따라 물리적 거리 값들을 계산하는 단계, 계산에 의해 획득되는 물리적 거리 값들 중에서 가장 작은 물리적 거리 값에 대응하는 방송 신호가 숫자 값 전달 서비스 초대를 운반하는 방송 신호인 것으로 결정하는 단계, 및 숫자 값 전달 서비스 초대에 따라 서비스 단말기로의 접속을 확립하는 단계를 포함한다.6. 실시예에서, 숫자 값 전달 서비스 초대를 운반하는 검출된 방송 신호는 또한 추가 정보를 운반하고, 여기서 추가 정보는 전달될 총액, 숫자 값 수신기 신원 정보, 및 서비스 단말기의 단말기 정보 중 적어도 하나를 포함하고; 서비스 데이터 처리 방법은, 추가 정보를 표시하는 단계; 표시되는 추가 정보에 대한 선택 명령어를 수신하는 단계; 및 선택 명령어에 따라, 숫자 값 전달 서비스 초대를 운반하는 방송 신호를 선택하는 단계를 더 포함한다.7. 실시예에서, 숫자 값 전달 서비스 데이터는 타임 스탬프, 사용자 단말기의 단말기 정보, 및 무작위로 생성된 번호 중 적어도 하나를 더 포함한다.8. 실시예에서, 숫자 값 전달 서비스 데이터는, 타임 스탬프, 사용자 단말기의 단말기 정보, 및 무작위로 생성된 번호 중 적어도 하나를 더 포함한다.9. 실시예에서, 숫자 값 전달 서비스 데이터는 타임 스탬프, 사용자 단말기의 단말기 정보 및 무작위로 생성된 번호 중 적어도 하나를 더 포함한다.10. 실시예들에서, 서비스 제공자 식별자는 소셜 네트워킹 애플리케이션(예컨대, Tencent에 의한 WeChat)의 공공 계좌 식별자이고, 서비스-구매 권한 정보는 제1 사용자 단말기(930-1)의 식별자와 소셜 미디어 애플리케이션의 사용자 계좌 식별자를 포함한다.11. 실시예들에서, 제1 사용자 단말기(930-1)는 서비스-구매 권한 정보의 일부로서 제1 사용자 단말기의 구매 확인 번호 및 현재 타임 스탬프를 제1 구매 요청 메시지에 포함한다.	0
1. 발명은 방송 콘텐츠를 재전송하기 위해 유무선 자원의 불필요한 사용을 방지할 수 있는 장치 및 방법을 제공한다.	1
광고 시청을 위한 사용자의 프로파일 정보를 저장하는 휴대단말기와; 다수의 광고를 저장하며 상기 휴대단말기에 프로파일 정보에 따라 선별된 광고를 제공하는 광고 서버와; 상기 휴대단말기에서 시청된 광고 및 그 시청 시간에 따라 무료 통화 시간을 산정하고 산정된 무료 통화 시간 만큼의 무료 통화를 제공하는 이동통신사업자 서버를 포함하여 구성되는 것을 특징으로 하는 사용자의 프로파일 정보를 이용한 광고 시청을 통한 무료 통화 서비스 제공 시스템.	4
본 발명은 연산대상 특정 방법 및 그 시스템에 관한 것이다. 본 발명은 복수의 사용자단말에 콘텐츠를 제공하는 콘텐츠제공서버에 의하여 수행되고, 사용자단말의 위치정보를 획득하는 단계와, 상기 위치정보를 이용하여 상기 사용자단말의 위치가 포함되는 범위를 한정하고, 상기 사용자단말의 위치가 포함되는 범위에 인접한 위치를 갖는 대상콘텐츠를 추출하는 단계와, 추출된 대상콘텐츠 중 적어도 일부를 선택하는 단계 그리고 선택된 콘텐츠를 상기 사용자단말로 전송하는 단계를 포함한다. 이와 같은 본 발명에 의하면 사용자의 위치정보를 이용하여 사용자의 위치가 포함되는 범위를 한정하고, 사용자 위치가 포함되는 범위의 인접한 위치를 갖는 콘텐츠를 추출할 수 있다.	1
1. 발명의 목적은 도로 구간별 품질 정보를 이용한 DMB(Digital Multimedia Broadcasting) 핸드 오버 방법을 제공하는 것이다.2. 발명의 다른 목적은 다른 시청 권역으로 이동하는 DMB 시청자에게 연속적인 방송 시청을 가능하게 하고, 시청자들이 요구하는 높은 품질의 방송 서비스를 제공하는 것이다.3. 발명의 또 다른 목적은 미리 수집된 도로 구간별 채널 품질 정보를 DMB 수신기에 탑재하고 이를 참조하여 보다 빠른 핸드 오버를 수행하는 것이 가능한 DMB 수신기를 제공하는 것이다.4. 발명의 또 다른 목적은 도로 구간별 채널 품질 테이블 갱신 시 이를 DMB 수신기에 전송하는 방법 및 그 시스템을 제공하는 것이다.	0
1. 실시예에 의한 디바이스들 간의 통신 방법은, 디바이스에서 이벤트가 발생한 경우, 상기 이벤트의 발생을 알리는 이벤트 정보를, 소정 시간 내에 소정 범위 내의 다른 디바이스들에게 송신 가능한지 여부를 결정하는 과정과, 상기 결정 결과 상기 이벤트 정보의 송신이 가능하면, 상기 이벤트 정보를 디바이스 간 직접 통신 방식으로 송신하는 과정과, 상기 결정 결과 상기 이벤트 정보의 송신이 불가능하면, 상기 이벤트 정보를 상기 다른 디바이스들에게 기지국을 경유하는 로컬 송신 방식에 따라 송신하는 과정을 포함한다.2. 실시예에 의한 디바이스들 간의 통신 장치는, 디바이스에서 이벤트가 발생한 경우, 상기 이벤트의 발생을 알리는 이벤트 정보를, 소정 시간 내에 소정 범위 내의 다른 디바이스들에게 송신 가능한지 여부를 결정하는 제어부와, 상기 결정 결과 상기 이벤트 정보의 송신이 가능하면, 상기 이벤트 정보를 디바이스 간 직접 통신 방식으로 송신하고, 상기 결정 결과 상기 이벤트 정보의 송신이 불가능하면, 상기 이벤트 정보를 상기 다른 디바이스들에게 기지국을 경유하는 로컬 송신 방식에 따라 송신하는 송수신부를 포함한다.	3
멀티캐스트 서비스 매크로 다이버시티에 사용되는 변조 및 부호화 모드를 제공하는 방법, 시스템 및 장치	1
1. 셀에서 제공되는 여러 개의 점-대-다 제어 채널들 중에서, 점-대-다 서비스를 수신하고자 하는 원하는 방식에 따라 특정한 점-대-다 제어 채널을 선택한다. 그 점-대-다 서비스와 관련된 제어 정보를 선택된 점-대-다 제어 채널을 통해서 수신한 후에, 그 제어 정보에 따라 그 점-대-다 서비스를 수신한다.	0
1. 무선 통신을 위한 방법으로서,송신되는 서비스들 및 광고되지만 송신되지 않는 서비스들에 대한 적어도 하나의 목록(list)을 유지(maintain)하는 단계; 및상기 송신되는 서비스들 및 상기 광고되지만 송신되지 않는 서비스들을 식별하는 정보를 전송하는 단계를 포함하는,무선 통신을 위한 방법.	4
1. 발명의 목적은 멀티미디어 데이터를 멀티캐스트 방식으로 전송하는 무선 통신 환경에서, 무작위로 선택된 수신 노드의 채널 환경을 고려하여 데이터 전송 속도를 변경하는 멀티미디어 데이터 전송 방법 및 장치를 제공하는 데 있다.2. 발명의 목적은 멀티미디어 데이터를 멀티캐스트 방식으로 전송하는 무선 통신 환경에서, 무작위로 선택된 수신 노드의 채널 환경을 고려하여 송신 노드가 데이터의 전송 속도를 변경할 수 있도록 하는 수신 노드의 멀티미디어 데이터 수신 방법을 제공하는 데 있다.	1
본 발명은 GPS 수신기 앞 단에 GPS 분배 모듈을 두어 기지국을 동기화시키기 위한 GPS 신호를 수신하고 분배하는 장치에 관한 것이다.본 발명에서는 GPS 신호 수신을 위한 수신부, 상기 수신부를 통해 받은 GPS 신호를 2개 이상으로 분배하는 신호분배부, 상기 신호분배부로부터 오는 분배된 제 1 GPS 신호를 증폭하여 전달하는 이득보상부, 및 상기 신호분배부로부터 오는 분배된 제 2 GPS 신호를 다른 GPS분배모듈로 전송하는 송신부를 포함하는 GPS분배모듈이 개시된다.본 발명에 의할 때, 기존 GPS 안테나 동기화에 비할 때 신호 간섭 및 왜곡을 없애고 GPS 안테나 설치 비용이 절약되고 설치도 간단하게 되는 효과가 있다.또한, 기존 IEEE1588에 의한 동기화에 비하여 기지국 동기화 시간이 최소화되고 기지국 안정도를 높이는 효과가 있다.	0
방송 신호를 수신하는 단말기에 커뮤니케이션 서비스를 제공하는 서버에 있어서, 통신 시스템으로부터 상기 커뮤니케이션 서비스를 위한 메시지를 수신하는 수신부; 상기 메시지와 그룹 ID―여기서, 그룹 ID는 상기 메시지를 수신할 단말기의 목록에 대한 정보를 포함함―를 이용하여, 상기 단말기로 송출할 송신 커뮤니케이션 메시지를 생성하는 제어부; 및 상기 송신 커뮤니케이션 메시지를 방송 시스템이나 상기 통신 시스템으로 전송하는 송신부 를 포함하는 커뮤니케이션 서비스 서버.	0
방송 서비스를 제공하는 이동통신 시스템, 이동통신 단말기및 그 방법	0
본 발명에 따른 긴급재난문자 서비스를 제공하는 장치의 동작 방법은, 방송사의 송신 장치에서 통신사로부터 긴급재난문자 신호를 수신하는 단계, 상기 송신 장치에서 상기 긴급재난문자 신호에 대응하는 재난 방송 신호로 변환하는 단계, 및 상기 송신 장치에서 교환국/기지국으로 상기 재난 방송 신호를 송출하는 단계를 포함할 수 있다.	0
